person_id,gender,Female,audio_vocab_1,audio_vocab_2,audio_vocab_3,audio_vocab_4,audio_vocab_5,audio_vocab_6,ctest_1,ctest_2,ctest_3,ctest_4,ctest_5,ctest_6,dictation_1,dictation_2,dictation_3,dictation_4,dictation_5,dictation_6,elicited_speech_1,elicited_speech_2,elicited_speech_3,elicited_speech_4,elicited_speech_5,elicited_speech_6,text_vocab_1,text_vocab_2,text_vocab_3,text_vocab_4,text_vocab_5,text_vocab_6,text_vocab_7,elicited_speech_7,dictation_7,audio_vocab_7,ctest_7
41,MALE,0,-2.232553319,-1.68674975,-4.59511985,-1.68674975,-0.661580961,-4.59511985,0.559615786,-0.430782916,-0.143100845,-16.11809555,-1.642227736,-0.057158413,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,0.635519167,2.107132607,-16.11809555,1.119611707,1.115401581,0.49743729,-0.011754879,2.31637127,-2.767351487,-2.222380223,-1.159014411,1.162261454,NA,NA,-16.11809555,NA,NA
42,FEMALE,1,-2.232553319,-0.027409924,1.544829224,-4.59511985,1.014477605,-4.59511985,0.105360514,-1.178654994,2.708050201,0.087011375,0.194156015,16.11809555,5.091620065,-4.46425192,-15.69282776,-4.46425192,5.091620065,5.091620065,1.165018775,0.870712381,0.90787908,1.414918275,0.855041478,1.49019142,-1.37077338,3.778654106,-0.139141906,1.949819951,1.639082578,1.945754885,1.650158167,NA,NA,NA,NA
43,FEMALE,1,1.544829224,1.633721695,1.544829224,-0.661580961,3.106649875,3.106649875,-0.693147182,0.693147182,-0.245122459,-0.048790164,1.139434285,1.704748091,-16.11809555,-5.188829007,0.220996037,1.258705248,5.091620065,-3.136893432,1.545272225,-16.11809555,0.433783188,1.604348322,1.782270773,1.378732363,1.650158167,0.216683467,1.650158167,1.475518862,-0.143806913,1.945754885,2.408079255,NA,NA,NA,NA
44,MALE,0,0.122347706,0.470119715,-4.59511985,-0.222130243,0.122347706,-0.222130243,-0.693147182,-0.367724781,0.405465108,-0.196710295,-0.307484698,0.641853887,-3.71328977,5.091620065,-2.136269338,-0.584280951,5.091620065,5.091620065,0.12322117,-0.414176796,1.444717283,1.137754353,1.23104685,0.301582887,3.799796816,3.741447316,2.427877964,-0.000648312,1.949819951,1.913607406,NA,NA,NA,NA,1.60943791
45,FEMALE,1,-0.027409924,3.106649875,1.633721695,0.112267129,3.048356133,-1.662705194,0.980829252,0.090971779,1.098612289,0.268263988,1.01160091,0.485507816,5.091620065,-14.92720776,-16.11809555,1.151495527,-6.210238649,4.755039962,2.320931929,1.556528334,0.643923656,1.920896018,1.163156075,1.164945328,1.857284326,0.624626865,-0.593499718,1.857284326,-0.287299612,1.639082578,NA,NA,NA,NA,0.753771802
46,MALE,0,1.544829224,3.048356133,3.048356133,3.106649875,1.364739013,3.106649875,1.056052675,16.11809555,0.424883195,16.11809555,0.057158413,1.504077396,-0.21541169,1.713565923,5.091620065,5.091620065,5.091620065,-9.575554288,10.45247088,16.11809555,2.614253718,5.725946556,16.11809555,16.11809555,1.650158167,3.799796816,2.41845565,2.408079255,0.246330594,3.80666251,3.684604335,NA,NA,NA,NA
47,MALE,0,-1.662705194,-0.027409924,-0.661580961,3.048356133,-1.68674975,0.470119715,0.182321555,0.693147182,0.194156015,1.648658622,0.575364145,-0.693147182,-16.11809555,5.091620065,5.091620065,5.091620065,5.091620065,-12.43422476,0.136125951,0.4675995,0.789756519,-16.11809555,1.090459502,NA,-1.325871931,2.408079255,-0.237209398,0.980829247,-1.051957741,NA,NA,NA,NA,NA,NA
48,MALE,0,1.633721695,1.626949797,1.626949797,1.633721695,1.544829224,1.364739013,1.223775433,-2.05412373,0.268263988,16.11809555,-1.358123481,-0.875468738,-0.583472176,0.453385699,1.698054901,5.091620065,5.091620065,5.091620065,1.88187776,2.423265017,2.160572896,1.938908193,1.979137321,1.61251227,3.741447316,1.913607406,3.684604335,1.776866648,3.741447316,3.778654106,NA,NA,NA,1.014477605,NA
49,FEMALE,1,-0.661580961,3.048356133,3.106649875,3.106649875,-0.027409924,3.106649875,0.693147182,1.003302108,1.722766594,2.233592216,16.11809555,0.200670695,0.842762209,5.091620065,-1.166428734,5.091620065,1.598202709,5.091620065,1.390955516,1.971151287,2.268317945,1.731474799,0.707737132,1.994376509,3.799796816,1.967645716,1.913607406,1.316233887,2.128800395,1.966990419,-0.011754879,NA,NA,NA,NA
50,MALE,0,1.014477605,1.544829224,-1.662705194,1.074473797,-0.794298141,1.544829224,0.054067223,0.419853846,0.546543705,1.343734745,-0.046520016,16.11809555,-16.11809555,1.48503689,5.091620065,-6.105778091,-0.171518086,5.091620065,1.957218722,1.710118064,1.708192398,2.06639069,1.496530859,2.108377024,0.291985706,1.945754885,2.31637127,1.36482544,2.128800395,0.158535429,NA,NA,5.091620065,NA,NA
51,FEMALE,1,3.106649875,1.074473797,1.074473797,-0.027409924,3.106649875,1.074473797,16.11809555,16.11809555,2.484906649,16.11809555,16.11809555,1.76766192,2.164031804,0.486055862,5.091620065,-2.524266424,-11.3818858,0.609556263,1.753327328,2.021158051,2.521139298,1.361836845,1.037954367,1.655244319,2.431618334,1.157452787,3.778654106,1.945754885,2.431618334,3.778654106,NA,NA,5.091620065,NA,NA
52,MALE,0,3.048356133,3.106649875,3.048356133,1.626949797,1.626949797,1.633721695,1.909542505,16.11809555,16.11809555,2.564949364,1.131402112,1.824549291,5.091620065,-0.344108511,5.091620065,5.091620065,5.091620065,5.091620065,1.554982632,1.913695829,1.502022546,1.635248524,1.604689333,2.004647397,3.778654106,3.741447316,3.799796816,2.41845565,3.778654106,3.778654106,NA,NA,NA,3.048356133,NA
53,FEMALE,1,0.112267129,3.106649875,1.633721695,3.106649875,1.626949797,0.844005574,1.430746125,16.11809555,1.488077058,2.639057324,0,0.860201267,5.091620065,-5.354455685,2.079579706,5.091620065,-16.11809555,5.091620065,1.95870579,2.257004573,3.163886704,2.474515366,1.645681992,1.865712215,3.741447316,2.385736439,3.684604335,3.684604335,1.945754885,3.684604335,NA,NA,5.091620065,NA,NA
54,MALE,0,-1.662705194,3.048356133,-1.68674975,-0.661580961,-2.232553319,1.074473797,-0.287682071,0.559615786,-0.900786545,-0.993251774,0.182321555,1.098612289,-16.11809555,-16.11809555,5.091620065,0.385711785,-11.34739923,-16.11809555,1.361149604,1.780787978,2.2578606,1.987062015,1.250758139,1.957443066,0.6211273,0.108669266,2.41845565,1.043927185,2.371622852,-0.52776689,NA,NA,-16.11809555,NA,NA
55,FEMALE,1,1.633721695,-0.794298141,1.074473797,1.633721695,3.106649875,0.112267129,0.653926468,-1.481604542,0.245122459,0.534082488,1.791759468,16.11809555,-16.11809555,-3.222661203,5.091620065,1.355704522,5.091620065,-6.094155676,3.417208684,1.340695495,1.32307021,0.776445191,1.580597882,1.708850844,-0.587700204,3.741447316,-1.397623651,2.41845565,2.385736439,2.427877964,NA,1.238723863,NA,NA,1.01160091
56,MALE,0,3.106649875,1.074473797,1.014477605,-2.232553319,1.626949797,-0.765065957,-0.223143553,1.272965676,3.09104245,1.034073767,16.11809555,0.287682071,5.091620065,5.091620065,-9.917537176,-16.11809555,-4.852248959,-2.666216587,0.954886146,1.047833834,1.765279003,0.920232241,2.188343459,2.14085361,3.684604335,2.427877964,0.678415044,2.41845565,-2.651486905,3.799796816,NA,NA,-16.11809555,NA,NA
57,MALE,0,0.470119715,1.633721695,0.112267129,1.633721695,3.048356133,3.048356133,2.614959781,16.11809555,1.045968555,16.11809555,1.466337069,1.998095903,5.091620065,5.091620065,5.091620065,-16.00476685,-13.19493221,-1.1148595,1.481951544,1.744597695,1.459199998,1.296304699,1.293510689,1.819184519,0.327700951,3.741447316,1.134904646,3.799796816,2.238059399,2.431618334,NA,1.332733765,NA,0.468271635,NA
58,FEMALE,1,0.112267129,0.61173156,0.112267129,0.122347706,1.633721695,-0.765065957,0.587786666,-0.245122459,0.887303193,0.348306696,-1.15267951,-0.84729786,-4.852248959,-16.11809555,5.091620065,-4.448107309,-5.133212405,-16.11809555,0.380161246,0.453536598,0.884904538,1.287420211,1.023095245,0.497962246,0.51862995,-4.59511985,1.387316525,0.327700951,0.864393426,1.363904398,NA,NA,-16.11809555,NA,NA
59,MALE,0,1.626949797,3.048356133,3.048356133,3.106649875,3.106649875,3.106649875,16.11809555,16.11809555,2.351375254,1.25276297,2.590267163,2.169053696,1.019124523,5.091620065,5.091620065,2.022574533,5.091620065,5.091620065,2.462718095,1.352562023,0.889562734,2.134283109,2.279602477,2.584981766,1.966990419,2.408079255,3.799796816,3.684604335,3.80666251,0.646559755,NA,NA,5.091620065,NA,NA
60,FEMALE,1,1.544829224,0.468271635,1.074473797,-0.027409924,-0.027409924,3.106649875,1.31218639,16.11809555,0.887303193,16.11809555,1.981001471,1.098612289,5.091620065,-12.98259914,5.091620065,-0.246892175,2.073864811,-16.11809555,1.47209894,0.276591245,0.751093231,0.530105578,1.115976467,0.85545514,3.778654106,3.684604335,0.331421034,2.427877964,0.331421034,2.408079255,NA,NA,-16.11809555,NA,NA
61,MALE,0,-0.661580961,-2.232553319,-0.661580961,1.014477605,-0.765065957,1.544829224,-0.780158559,0.510825624,0.479573081,-0.122602323,0.492476484,1.856297992,5.091620065,-15.22200738,-16.11809555,-11.08764243,-12.22423171,-16.11809555,-0.060068259,1.769251612,-0.448789764,1.435330352,1.628222365,1.189808758,0.667137127,-0.52776689,2.385736439,0.685219665,1.147315951,0.489480085,NA,NA,-12.71025071,NA,NA
62,FEMALE,1,1.633721695,1.364739013,1.364739013,1.626949797,0.844005574,1.633721695,-0.154150678,0.066691376,2.302585092,-0.510825624,1.856297992,0.405465108,5.091620065,-11.31406241,1.786812411,0.695793612,-0.483681128,1.308387803,2.319509746,-16.11809555,2.100359331,1.794858865,1.853192163,1.814342732,1.857284326,-0.068966251,0.678415044,0.489480085,0.216683467,1.913607406,1.945754885,NA,NA,NA,NA
63,MALE,0,3.106649875,3.048356133,3.048356133,0.61173156,1.074473797,1.544829224,1.945910149,1.580450378,1.25276297,0.998528831,1.056052675,-0.139761943,5.091620065,-5.98374989,1.786812411,-0.584280951,0.277934816,-7.602405338,1.689119732,2.234236849,1.337104583,1.648617093,1.371301791,2.919110269,2.431618334,1.607331963,2.238059399,2.41845565,3.684604335,1.363904398,NA,NA,NA,NA,0.693147182
64,MALE,0,3.106649875,1.633721695,-4.59511985,3.048356133,0.122347706,3.048356133,0.667829372,1.25276297,16.11809555,16.11809555,0.693147182,1.098612289,5.091620065,-4.448107309,-14.52885996,5.091620065,5.091620065,-14.83438752,0.538815226,2.540344595,2.358592876,1.30246291,1.571466037,1.18996663,1.242099154,1.506041471,1.966990419,1.639133976,2.41845565,3.80666251,NA,NA,NA,1.364739013,NA
65,MALE,0,-0.661580961,1.074473797,-2.662899943,-0.794298141,-0.027409924,-0.765065957,2.351375254,3.135494208,1.558144621,0.356674943,-0.832909123,-0.233614852,5.091620065,-16.11809555,5.091620065,-14.16364989,-7.943037705,-16.11809555,0.547956218,0.639437714,0.662782307,0.989986511,1.000126885,0.169142708,0.216683467,-0.288370759,-0.000648312,-0.906581632,1.966990419,1.607331963,NA,NA,NA,-2.232553319,NA
66,MALE,0,-0.765065957,-0.765065957,0.104645755,1.633721695,-0.027409924,3.106649875,0.773189887,0.693147182,-0.054067223,1.335001069,-0.600773859,1.504077396,-16.11809555,5.091620065,-16.11809555,-16.11809555,5.091620065,5.091620065,1.358494908,1.462841453,1.222335506,0.999729359,0.928700176,0.895818147,1.150654063,2.427877964,1.945754885,0.30512197,0.539483747,1.607331963,NA,NA,NA,NA,-0.374693451
67,MALE,0,3.048356133,1.633721695,-1.662705194,3.106649875,3.106649875,3.106649875,16.11809555,1.386294361,1.642227736,0.753771802,2.525728645,-0.223143553,-7.15031723,-4.748399809,5.091620065,5.091620065,5.091620065,5.091620065,2.238875828,0.681428244,1.57710587,-0.236432903,2.028734208,1.226178787,3.799796816,2.408079255,1.945754885,1.157452787,3.741447316,3.778654106,NA,NA,-12.96109288,NA,NA
68,FEMALE,1,1.364739013,-1.347429542,-4.59511985,0.844005574,0.468271635,0.468271635,-0.538996499,-0.693147182,-1.386294361,-0.087011375,-0.526093098,-2.397895277,5.091620065,-16.11809555,-12.22423171,-16.11809555,-16.11809555,-6.889234178,0.470028365,0.721132134,1.532109119,1.66261784,0.203093734,1.024733964,0.748328891,0.864393426,-0.287299612,-4.59511985,-1.36104721,1.553962935,NA,NA,-15.5083299,NA,NA
69,MALE,0,1.633721695,-0.661580961,-4.59511985,1.626949797,-4.59511985,-2.232553319,-0.074107974,0.348306696,-0.8303483,0.635988767,0.762140053,0.944461609,5.091620065,-14.80976246,-5.757575623,-16.11809555,5.091620065,-16.11809555,1.663345204,0.97822407,0.499174057,1.025503339,1.18850976,1.102054211,3.741447316,0.970335585,0.327700951,0.30512197,-1.862618288,2.385736439,NA,NA,-11.33059191,NA,NA
70,MALE,0,-0.765065957,3.048356133,-4.59511985,-0.765065957,1.544829224,1.626949797,-0.117783037,0.606135806,0.257829109,1.504077396,16.11809555,1.354545664,5.091620065,-2.009145483,-8.679542106,5.091620065,-13.8573738,-3.076400373,1.383228949,1.450585236,2.46296397,1.375105074,1.19997347,1.680345193,-3.669165254,1.664733708,0.022671467,-1.453247381,-0.000648312,3.684604335,NA,NA,NA,NA,16.11809555
71,FEMALE,1,3.106649875,1.633721695,-0.661580961,1.626949797,1.626949797,1.626949797,1.223775433,1.488077058,-0.182321555,1.386294361,1.845826694,1.845826694,5.091620065,5.091620065,-16.11809555,5.091620065,-16.11809555,5.091620065,1.102643857,0.963212305,0.948116509,0.905292614,0.825825916,NA,1.059389057,2.41845565,2.31637127,3.799796816,0.970335585,NA,NA,NA,NA,NA,NA
72,MALE,0,3.106649875,3.048356133,1.544829224,0.844005574,1.626949797,1.364739013,3.68887945,2.140066162,16.11809555,2.397895277,0.587786666,0.869037849,5.091620065,-2.009145483,5.091620065,5.091620065,-5.133212405,-2.323578276,1.290481778,2.251045284,1.304677422,1.695428369,1.404211029,1.472070666,3.741447316,2.238059399,3.799796816,1.387316525,1.857284326,1.506041471,NA,NA,NA,NA,1.60943791
73,FEMALE,1,-1.68674975,0.844005574,0.112267129,-4.59511985,1.074473797,0.112267129,-0.646627165,0.45953233,0.628608659,-0.955511444,-0.737598942,NA,5.091620065,-11.41760429,-16.11809555,-16.11809555,5.091620065,-16.11809555,0.996642565,0.383964898,0.571777245,0.405273653,0.828179362,0.291475115,2.238059399,0.624626865,0.51862995,1.316233887,-4.59511985,-1.397623651,NA,NA,NA,NA,NA
74,FEMALE,1,1.544829224,3.048356133,1.544829224,3.048356133,-0.027409924,1.626949797,1.299282986,16.11809555,1.203972803,16.11809555,2.302585092,0.06453852,5.091620065,-2.076577476,5.091620065,-4.26058278,-12.31811768,1.543445056,1.353012784,2.420774341,1.60173294,2.558992968,1.880545159,1.896575662,3.799796816,2.408079255,1.913607406,1.966990419,3.741447316,2.41845565,NA,1.70030721,NA,NA,16.11809555
75,MALE,0,-0.027409924,3.048356133,1.544829224,1.544829224,1.364739013,1.544829224,0.550046335,2.047692846,0.559615786,0.730887509,1.049822126,16.11809555,-16.11809555,5.091620065,-5.512892694,5.091620065,5.091620065,-16.11809555,1.388789009,1.505735096,1.075281079,1.21747816,0.436202205,2.132800963,2.385736439,3.778654106,3.778654106,2.408079255,3.684604335,2.385736439,NA,NA,NA,NA,NA
76,FEMALE,1,3.106649875,1.014477605,1.626949797,3.106649875,1.014477605,3.048356133,2.351375254,0.430782916,0.318453729,0.587786666,0.268263988,-1.580450378,-7.816170915,5.091620065,-16.11809555,-16.11809555,-16.11809555,-10.28325071,1.84079942,0.752705683,0.264265408,1.046719403,0.725481433,1.288944569,3.741447316,1.650158167,2.385736439,1.115831854,-0.044966619,1.242099154,NA,NA,5.091620065,NA,NA
77,FEMALE,1,1.544829224,1.364739013,1.633721695,1.074473797,1.633721695,0.112267129,1.064710739,16.11809555,16.11809555,0.510825624,1.417066021,1.60943791,-11.2505482,5.091620065,-3.229198098,5.091620065,-16.11809555,-0.494049071,1.288542429,0.939338178,0.763355927,2.496963476,1.427754906,1.36730688,1.949819951,2.431618334,1.945754885,3.799796816,1.967645716,3.741447316,NA,NA,5.091620065,NA,NA
78,FEMALE,1,3.048356133,3.106649875,3.048356133,3.048356133,1.544829224,1.633721695,2.351375254,3.912023013,2.538973867,16.11809555,2.512305624,16.11809555,-7.798943314,2.12667258,3.723655336,5.091620065,0.826617574,-3.222661203,1.222298416,2.15703606,2.007123794,1.236285391,1.491018609,1.497064155,2.431618334,1.945754885,3.684604335,0.539483747,3.778654106,3.684604335,NA,NA,5.091620065,NA,NA
79,FEMALE,1,0.844005574,3.048356133,3.048356133,1.633721695,3.048356133,1.074473797,1.203972803,-0.518793795,1.041453876,1.349926717,-0.125163143,0.575364145,-11.33059191,5.091620065,-7.488801929,5.091620065,-6.874609292,0.579710332,-16.11809555,-0.125735886,0.583490977,0.011817018,0.810334244,0.380970739,-0.287299612,-0.34657414,1.945754885,3.741447316,1.639082578,0.158535429,NA,NA,-16.11809555,NA,NA
80,MALE,0,0.104645755,3.106649875,0.61173156,3.048356133,-0.765065957,-1.662705194,0.268263988,0.492476484,0.194156015,0.931558202,16.11809555,0.054067223,-16.11809555,-16.11809555,5.091620065,5.091620065,-16.11809555,5.091620065,1.641495297,1.576362372,1.738355328,0.977743621,1.575476516,2.037958892,2.128800395,0.624626865,1.967645716,1.966990419,0.980829247,0.737989373,NA,NA,5.091620065,NA,NA
81,FEMALE,1,-4.59511985,0.122347706,1.014477605,3.106649875,1.074473797,0.844005574,0.938269639,1.354545664,0.753771802,-0.211309094,16.11809555,0.747214404,5.091620065,-4.943798902,5.091620065,5.091620065,3.054635246,-7.943037705,1.223342344,1.291982075,1.809747379,0.952719368,1.197625001,-16.11809555,2.31637127,-4.59511985,-0.068966251,3.684604335,0.158535429,0.338788129,NA,NA,1.8324444,NA,NA
82,MALE,0,-0.661580961,3.106649875,-4.59511985,3.106649875,-1.68674975,-0.794298141,0.044451762,-0.728238502,-0.241162057,2.302585092,1.446918986,1.070441411,5.091620065,-7.816170915,-2.971955393,-4.46425192,-16.11809555,-16.11809555,2.066511702,1.209963055,1.23878268,-16.11809555,1.685213766,1.323131628,2.238059399,-1.372853195,-0.364017668,1.059389057,0.327700951,0.6211273,NA,NA,NA,NA,1.349926717
83,MALE,0,3.106649875,3.048356133,1.626949797,3.106649875,1.626949797,3.106649875,0.117783037,0.980829252,16.11809555,16.11809555,0.305381651,0.955511444,5.091620065,-0.711493117,5.091620065,-16.11809555,-16.11809555,-11.66490323,-16.11809555,-0.332863459,0.951973378,-0.255015655,0.148700696,0.249675684,3.799796816,3.778654106,3.799796816,3.799796816,3.741447316,2.41845565,NA,NA,5.091620065,NA,NA
84,MALE,0,3.048356133,3.048356133,3.048356133,3.048356133,3.048356133,1.626949797,1.60943791,0.980829252,16.11809555,0.84729786,16.11809555,16.11809555,2.223592761,5.091620065,-7.44331354,-5.757575623,1.093544323,1.959962297,3.16254354,2.14984512,1.002062671,1.501870769,1.612067639,1.406403504,1.967645716,2.385736439,1.115831854,1.967645716,0.970335585,2.41845565,NA,1.430550188,1.443885679,NA,NA
85,MALE,0,1.633721695,1.626949797,-4.59511985,0.112267129,1.074473797,3.048356133,-0.422856852,-0.869037849,0.325422399,-0.036367644,0.980829252,1.435084527,5.091620065,-11.5189336,-16.11809555,5.091620065,-16.11809555,-5.281087945,1.409660183,0.332798131,1.195617866,2.906745795,-0.037099783,0.058800868,3.741447316,-2.060744113,1.650158167,-0.591176902,1.776866648,-0.64565726,NA,NA,NA,-4.59511985,NA
86,FEMALE,1,-0.794298141,-0.765065957,3.048356133,1.074473797,3.048356133,0.112267129,-1.386294361,-1.681758575,0.287682071,2.159484248,-0.305381651,-0.223143553,-16.11809555,5.091620065,-16.11809555,-8.343001856,5.091620065,-2.524266424,1.239518396,0.501281708,1.584125513,0.936871119,1.923486981,1.345422028,0.445850002,-0.896181028,-4.59511985,-2.144395756,-1.212834846,0.51862995,-1.372853195,NA,NA,NA,NA
87,FEMALE,1,3.048356133,3.106649875,3.048356133,3.048356133,1.633721695,3.048356133,0.367724781,16.11809555,16.11809555,1.60943791,0.441832752,1.791759468,5.091620065,-1.387033563,5.091620065,5.091620065,5.091620065,1.543445056,3.915744458,2.604137455,3.619398218,16.11809555,1.975919726,1.965469697,2.128800395,3.741447316,3.799796816,2.427877964,2.371622852,2.385736439,NA,NA,NA,1.626949797,NA
88,MALE,0,-1.662705194,1.626949797,1.074473797,1.544829224,1.074473797,1.074473797,1.386294361,0.31365756,-1.421385684,0.476924074,0.693147182,-0.663294217,-5.061170567,5.091620065,-16.11809555,-3.076400373,5.091620065,-16.11809555,1.856940383,1.590656493,1.48778869,1.20441017,3.570930654,0.582361695,3.778654106,0.6211273,-4.59511985,-0.637049509,-0.011754879,1.387316525,NA,NA,-16.11809555,NA,NA
89,MALE,0,1.633721695,-4.59511985,1.626949797,-0.661580961,1.074473797,-4.59511985,-0.257829109,1.386294361,0.257829109,1.704748091,1.648658622,16.11809555,1.48503689,5.091620065,-16.11809555,-2.323578276,-16.11809555,5.091620065,1.053973918,1.579024599,1.612532335,0.689491546,1.016565762,1.170668218,1.966990419,1.967645716,-0.417505412,0.6211273,1.157452787,0.108669266,NA,NA,NA,NA,0.546543705
90,MALE,0,1.633721695,-0.027409924,1.074473797,0.61173156,1.014477605,1.014477605,1.25276297,16.11809555,1.658228077,-0.650587566,0.287682071,-1.241713133,5.091620065,-16.11809555,-3.830839153,5.091620065,5.091620065,-16.11809555,16.11809555,2.172006454,2.197736182,0.862848932,1.587338109,2.68287276,0.92298659,-1.862182462,0.246330594,1.913607406,3.778654106,-0.760744947,0.216683467,NA,NA,NA,NA
91,FEMALE,1,1.074473797,1.074473797,-0.765065957,-0.027409924,1.633721695,-0.661580961,1.87180218,1.219240279,0.143100845,-1.223775433,0.479573081,2.67414865,-16.11809555,-16.11809555,-10.07779894,-10.18316365,-16.11809555,5.091620065,1.149161937,0.458276321,0.869412117,1.137248472,0.657243792,-16.11809555,0.980829247,1.059389057,2.371622852,1.553962935,3.741447316,1.506041471,NA,NA,NA,NA,-0.379489622
92,MALE,0,1.633721695,1.544829224,3.106649875,3.106649875,1.633721695,1.364739013,16.11809555,16.11809555,1.568615919,1.584120104,16.11809555,1.504077396,-7.801386318,2.26430532,-16.11809555,5.091620065,-16.11809555,-14.80976246,1.949026392,1.819337647,1.80363199,1.866023781,1.37986286,0.133022771,3.778654106,0.539483747,1.966990419,1.967645716,1.607331963,2.408079255,NA,NA,NA,NA,2.803360384
93,MALE,0,1.626949797,1.074473797,1.626949797,1.633721695,3.106649875,0.61173156,0.080042708,0.374693451,0.492476484,0.656779535,2.120263538,0.762140053,-4.111527252,1.88701276,-8.925028421,-3.979255516,5.091620065,-3.136893432,1.138191786,0.45176576,0.648102961,0.790861531,1.65042289,0.767773013,-1.602800129,3.778654106,1.639133976,1.162261454,-0.755729671,0.158535429,NA,NA,NA,NA,NA
94,MALE,0,1.544829224,1.626949797,1.626949797,3.106649875,1.633721695,3.048356133,1.60943791,1.526056301,16.11809555,0.356674943,16.11809555,2.120263538,0.314736709,-16.11809555,5.091620065,5.091620065,5.091620065,-0.646861129,0.615129234,1.609590306,1.981821376,0.563752227,1.885043937,1.521529161,2.371622852,3.741447316,1.945754885,3.80666251,3.684604335,3.778654106,NA,NA,NA,1.633721695,NA
95,MALE,0,1.633721695,1.626949797,1.364739013,-0.027409924,1.364739013,1.633721695,2.120263538,0.405465108,0.587786666,-0.154150678,-2.104134156,-0.405465108,-16.11809555,5.091620065,0.036514401,-16.11809555,-4.852248959,-16.11809555,1.182605733,1.662437066,1.027033078,2.200376504,1.287203769,2.063083691,0.6211273,1.134904646,2.385736439,3.741447316,0.108669266,2.385736439,NA,NA,5.091620065,NA,NA
96,MALE,0,1.364739013,3.048356133,1.626949797,3.048356133,3.048356133,1.633721695,16.11809555,16.11809555,1.519825757,16.11809555,16.11809555,1.308332822,5.091620065,5.091620065,-0.435864584,5.091620065,5.091620065,5.091620065,1.093943629,1.656013019,1.582606152,1.484634618,1.898005544,1.364231681,3.684604335,3.799796816,3.778654106,3.684604335,2.427877964,3.80666251,NA,1.742222411,NA,NA,0.980829252
97,MALE,0,-1.662705194,1.364739013,0.112267129,1.544829224,1.544829224,1.633721695,2.079441543,2.525728645,1.178654994,1.232143679,0.84729786,1.749199856,5.091620065,5.091620065,5.091620065,-16.11809555,5.091620065,-1.16893411,1.304160174,3.465764296,2.36808143,-16.11809555,2.071349728,-16.11809555,1.949819951,3.778654106,0.216683467,2.31637127,3.799796816,2.385736439,NA,NA,5.091620065,NA,NA
98,FEMALE,1,1.633721695,1.074473797,1.014477605,1.074473797,1.633721695,NA,1.749199856,0.06453852,-0.405465108,-0.753771802,0.980829252,2.708050201,5.091620065,-12.65548645,5.091620065,-16.11809555,-16.11809555,5.091620065,0.909075128,1.162765459,1.001347125,0.420622178,0.42076171,0.934884766,3.741447316,2.238059399,1.242099154,1.475518862,1.207564456,1.639133976,NA,NA,NA,NA,NA
99,FEMALE,1,1.626949797,3.106649875,-0.027409924,3.106649875,1.626949797,1.544829224,2.028148245,1.791759468,1.526056301,16.11809555,1.134979934,0.757685702,5.091620065,5.091620065,5.091620065,0.486055862,5.091620065,2.26430532,3.624357494,16.11809555,2.627994726,5.019091887,3.436858596,1.62681094,3.778654106,2.427877964,2.385736439,3.80666251,2.41845565,3.684604335,NA,NA,NA,1.633721695,NA
100,FEMALE,1,-0.027409924,-4.59511985,-0.794298141,1.014477605,1.544829224,1.014477605,-0.715620036,1.098612289,2.197224577,0.405465108,1.134979934,0.737598942,5.091620065,-16.11809555,-1.905122129,-8.679542106,5.091620065,5.091620065,1.58911774,1.486209311,-16.11809555,0.277448638,1.101410967,1.213591706,0.864393426,1.387742165,1.162261454,1.162261454,3.684604335,2.408079255,NA,NA,NA,NA,0.559615786
101,MALE,0,1.544829224,1.633721695,1.544829224,1.544829224,1.364739013,0.122347706,2.484906649,0.969400557,2.079441543,16.11809555,16.11809555,1.897119981,5.091620065,-5.567803011,-9.239672078,5.091620065,-7.017791439,5.091620065,1.090797509,1.534923628,1.955712988,1.198848243,1.568445065,2.36397839,0.338788129,0.970335585,3.684604335,0.246330594,1.966990419,2.41845565,NA,NA,NA,1.364739013,NA
102,MALE,0,1.626949797,3.048356133,-0.794298141,1.626949797,1.633721695,1.544829224,16.11809555,1.791759468,0.860201267,-0.430782916,0.427444015,1.634130526,-2.971955393,-4.016562955,1.093544323,-15.04309293,-12.37330433,5.091620065,1.242307243,0.85231793,1.031451327,0.522352839,1.23841723,0.973514366,2.427877964,1.949819951,1.949819951,3.684604335,3.778654106,3.778654106,NA,NA,NA,NA,NA
103,MALE,0,1.633721695,1.074473797,1.626949797,1.633721695,3.048356133,3.048356133,0.944461609,0.169899035,0.287682071,16.11809555,0.965080896,16.11809555,-4.111527252,-16.11809555,-13.18957026,5.091620065,-0.646861129,5.091620065,0.702869482,0.988499689,-16.11809555,1.300111531,0.700097627,1.677881915,2.427877964,3.684604335,3.799796816,1.913607406,2.41845565,-0.64565726,NA,NA,5.091620065,NA,NA
104,MALE,0,3.048356133,3.106649875,1.626949797,3.106649875,3.048356133,3.048356133,1.178654994,16.11809555,16.11809555,2.420368129,1.887069652,16.11809555,5.091620065,5.091620065,2.380191242,5.091620065,5.091620065,5.091620065,3.319127382,16.11809555,4.913434385,3.537008092,2.029210179,2.38328652,2.431618334,0.539483747,3.741447316,3.741447316,2.238059399,2.427877964,NA,7.301704213,5.091620065,NA,NA
